time;mode;x_int;pitch;vel;ang_vel_y;xRef_x;xRef_theta;xRef_dx;u_cmd;u_L;u_R;com_x;com_y;com_z;roll;pitch_imu;yaw;v_ref_cmd;v_L_ref;v_R_ref
4.530100;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.532028;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.534068;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.536071;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.538033;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.539996;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.542006;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.544337;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.546070;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.548055;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.550068;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.552147;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.554100;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.556053;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.558046;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.560154;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.562090;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.564010;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.566062;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.568010;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.570028;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.572070;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.574035;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.576041;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.578107;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.580102;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.582062;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.584035;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.586059;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.588169;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.589993;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.592111;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.594069;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.596120;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.598101;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.600042;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.602051;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.604089;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.606141;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.608103;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.610142;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.612109;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.613995;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.616031;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.618030;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.620055;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.622068;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.624098;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.626158;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.628106;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.630099;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.632020;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.634055;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.636056;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.638053;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.639985;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.642027;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.644135;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.646067;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.648093;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.650020;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.652029;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.654027;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.656030;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.658101;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.660089;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.662107;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.664025;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.666028;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.668032;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.670030;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.672026;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.674038;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.676052;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.678128;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.680107;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.682038;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.684039;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.686158;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.688029;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.690057;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.692029;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.694067;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.696124;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.697996;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.700052;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.702017;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.704085;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.706084;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.708030;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.710170;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.712072;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.714048;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.715999;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.718005;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.720028;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.722025;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.724049;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.726023;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.728079;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.730108;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.732036;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.734037;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.736043;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.738103;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.740073;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.742034;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.744110;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.746105;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.748100;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.749999;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.752019;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.754047;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.755995;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.757995;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.760055;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.762346;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.764029;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.766084;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.768060;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.770026;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.772061;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.774059;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.776104;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.778032;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.780095;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.782102;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.784018;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
4.786056;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
